Protoplasm	SL-0229
Pseudopod	SL-0298
Pseudopodia	SL-0298
Pseudopodium	SL-0298
Pseudopodium membrane	SL-0299
Pseudopodium tip	SL-0471
RER	SL-0235
Recycling endosomal lumen	SL-0345
Recycling endosomal membrane	SL-0231
Recycling endosome	SL-0232
Recycling endosome lumen	SL-0345
Recycling endosome membrane	SL-0231
Rhabdomere	SL-0551
Rhabdomere membrane	SL-0552
Rhoptries	SL-0233
Rhoptry	SL-0233
Rhoptry lumen	SL-0346
Rhoptry membrane	SL-0234
Rough ER	SL-0235
Rough endoplasmic reticulum	SL-0235
Rough endoplasmic reticulum lumen	SL-0236
