Schizosaccharomyces malidevorans	4896
Schizosaccharomyces pombe	4896
Schizosaccharomyces pombeP	4896
Sclerotinia fuckeliana	40559
Scutellaria baicalensis	65409
Scutellaria baicalensis Georgi	65409
Sea lamprey	7757
Sea lampreys	7757
Seladang	9904
Seladangs	9904
Sendai virus	11191
Senna occidentalis	126820
Septoria nodorum	13684
SFV	10271
SFV	11096
Shaddock	37334
Shaddocks	37334
Sheep	9940
Sheeps	9940
Shewanella oneidensis	70863
Shewanella putrefaciens MR-1	70863
Shewanella putrefaciens MR-1s	70863
Shewanella sp. SCH0401	70863
Shewanella sp. SCH0401s	70863
Shigella flexneri	623
Shigella paradysenteriae	623
Shigella pseudotuberculosis	633
Shope fibroma virus	10271
Shope fibroma virus SFV	10271
Silurana tropicalis	8364
Simian parainfluenza virus 5	11207
Simian paramyxovirus SV5	11207
Simian virus 40	10633
Simian virus 5	11207
Simian virus 5 SV5	11207
Sinorhizobium meliloti	382
Solanum esculentum	4081
Solanum esculentum Dunal	4081
Solanum lycopersicon	4081
Solanum lycopersicum	4081
Solanum lycopersicum L.	4081
Solanum tuberosum	4113
Solanum tuberosum L.	4113
Solanum tuberosum subsp. tuberosum	4113
Somali wild ass	9793
Sorghum	4558
Sorghum bicolor	4558
Sorghum bicolor milo	4558
Sorghum saccharatum	4558
Sorghum vulgare	4558
Sorghum vulgare Pers.	4558
Sorghums	4558
South African angora goat	9925
Southern cattle tick	6941
Southern cattle ticks	6941
Soybean	3847
Soybeans	3847
Spirochaeta hermsi	140
Spirochaeta turicatae	142
Spodoptera littoralis	7109
Spot	59837
Spot croaker	59837
Spot croakers	59837
Spots	59837
Sprague-Dawley rat	10116
Sprague-Dawley rats	10116
Stagonospora nodorum	13684
Staphilococcus aureus	1280
Staphlococcus pyogenes citreus	1280
Staphylococcus aureus	1280
Staphylococcus aureus Rosenbach 1884	1280
Staphylococcus epidermidis	1282
Staphylococcus epidermidis albus	1282
Staphylococcus mutans	1309
Staphylococcus pyogenes aureus	1280
Staphylococus aureus	1280
Stegomyia aegypti	7159
Strawberry	3747
Strawberrys	3747
Streptoccocus de la mammite	1311
Streptococcus agalactiae	1311
Streptococcus agalactiae contagiosae	1311
Streptococcus aureus	1280
Streptococcus difficile	1311
Streptococcus difficilis	1311
Streptococcus mastitidis	1311
Streptococcus Miletensis	29459
Streptococcus mutans	1309
Streptococcus mutans Clarke 1924	1309
Streptococcus pneumoniae	1313
Streptococcus sp. 'group B'	1319
Streptococcus sp. group B	1319
Sulfolobus fataricus	2287
Sulfolobus solfataricus	2287
Sus scrofa	9823
Sus scrofus	9823
SV-5	11207
SV40	10633
SV5	11207
Sweet banana	4641
Sweet bananas	4641
Swine	9823
Swine fever virus	11096
Swines	9823
Synechocystis sp	1143
Synechocystis sp.	1143
Synechocystis sp.8	1143
T. aestivum	4565
T. aestivum subsp. aestivum	4565
T. basicola	124036
T. brucei	5691
T. brucei subgroup	5691
T. concretivorus	930
T. crassiceps	6207
T. crenatus	930
T. forsythensis	28112
T. forsythia	28112
T. gondii	5811
T. leontopetaloides	72648
T. lobatus	930
T. maritima	2336
T. medium	58231
T. microlepis	103820
T. mosaic virus	12242
T. mosaic virus TMV	12242
T. nucifera	50189
T. oryzae	34362
T. pinnatifida	72648
T. pinnatifida J.R.Forst. & G.Forst.	72648
T. Rattle Tobravirus	12295
T. rattle virus	12295
T. rattle virus TRV	12295
T. reesei	51453
T. spiralis	6334
T. spotted wilt virus	11613
T. spotted wilt virus TSWV	11613
T. tepidum	1050
T. thermitanus	930
T. thiooxidans	930
T. thiooxydans	930
T. troglodytes	36278
T. umbonatus	930
T. versicolor	5325
T. vulgare	4565
T.aestivum	4565
T.aestivum subsp. aestivum	4565
T.basicola	124036
T.brucei	5691
T.brucei subgroup	5691
T.concretivorus	930
T.crassiceps	6207
T.crenatus	930
T.forsythensis	28112
T.forsythia	28112
T.gondii	5811
T.leontopetaloides	72648
T.lobatus	930
T.maritima	2336
T.medium	58231
T.microlepis	103820
T.mosaic virus	12242
T.mosaic virus TMV	12242
T.nucifera	50189
T.oryzae	34362
T.pinnatifida	72648
T.pinnatifida J.R.Forst. & G.Forst.	72648
T.Rattle Tobravirus	12295
T.rattle virus	12295
T.rattle virus TRV	12295
T.reesei	51453
T.spiralis	6334
T.spotted wilt virus	11613
T.spotted wilt virus TSWV	11613
T.tepidum	1050
T.thermitanus	930
T.thiooxidans	930
T.thiooxydans	930
T.troglodytes	36278
T.umbonatus	930
T.versicolor	5325
T.vulgare	4565
Tabena	55581
Tabenas	55581
Tacca leontopetaloides	72648
Tacca pinnatifida	72648
Tacca pinnatifida J.R.Forst. & G.Forst.	72648
Taenia crassiceps	6207
Tamarin	9491
Tamarins	9491
Tannerella forsythensis	28112
Tannerella forsythia	28112
Thale cress	3702
Thale-cress	3702
Thermochromatium tepidum	1050
Thermotoga maritima	2336
Thielaviopsis basicola	124036
Thiobacillus concretivorus	930
Thiobacillus crenatus	930
Thiobacillus lobatus	930
Thiobacillus thermitanus	930
Thiobacillus thiooxidans	930
Thiobacillus umbonatus	930
Thiobacterium thiooxydans	930
Tia	72648
Tias	72648
TMV	12242
Tobacco	4097
Tobacco mosaic virus	12242
Tobacco mosaic virus TMV	12242
Tobacco Rattle Tobravirus	12295
Tobacco rattle virus	12295
Tobacco rattle virus TRV	12295
Tobaccos	4097
Tomato	4081
Tomato spotted wilt virus	11613
Tomato spotted wilt virus TSWV	11613
Tomatos	4081
Torreya nucifera	50189
Toxoplasma gondii	5811
Trametes versicolor	5325
Transgenic mice	10090
Transgenic mices	10090
Treponema medium	58231
Trichinella spiralis	6334
Trichoderma reesei	51453
Trichosporon oryzae	34362
Tricum aestivum	4565
Trisotropis microlepis	103820
Triticum aestivam	4565
Triticum aestivum	4565
Triticum aestivum L.	4565
Triticum aestivum subsp. aestivum	4565
Triticum aestivum8	4565
Triticum vulgare	4565
Troglodyted troglodyted	36278
Troglodytes troglodytes	36278
TRV	12295
Trypanosoma brucei	5691
Trypanosoma brucei subgroup	5691
TSWV	11613
Two-rowed barley	112509
Two-rowed barleys	112509
U. marine bacteria	56765
U. marine bacterium	56765
U. maydis	5270
U.marine bacteria	56765
U.marine bacterium	56765
U.maydis	5270
Uncultured marine bacteria	56765
Uncultured marine bacterium	56765
Unknown marine bacterium	56765
Ustilago maydis	5270
V. equine encephalitis VEE	11036
V. equine encephalitis virus	11036
V. equine encephalitis virus VEE	11036
V. equine encephalomyelitis virus	11036
V. hepaticus	197
V. jejuni	197
V. parahaemolyticus	670
V. rupestris	103352
V. rupestris Scheele	103352
V. russelli	8707
V. russellii	8707
V. subtilis	1423
V. succinogenes	844
V.equine encephalitis VEE	11036
V.equine encephalitis virus	11036
V.equine encephalitis virus VEE	11036
V.equine encephalomyelitis virus	11036
V.hepaticus	197
V.jejuni	197
V.parahaemolyticus	670
V.rupestris	103352
V.rupestris Scheele	103352
V.russelli	8707
V.russellii	8707
V.subtilis	1423
V.succinogenes	844
VEEV	11036
Venezuelan equine encephalitis VEE	11036
Venezuelan equine encephalitis virus	11036
Venezuelan equine encephalitis virus VEE	11036
Venezuelan equine encephalomyelitis virus	11036
Vibrio hepaticus	197
Vibrio jejuni	197
Vibrio parahaemolyticus	670
Vibrio parahemolyticus	670
Vibrio subtilis	1423
Vibrio succinogenes	844
Vipera russelli	8707
Vipera russellii	8707
Vitis rupestris	103352
Vitis rupestris Scheele	103352
W. somnifera	126910
W. succinogenes	844
W.somnifera	126910
W.succinogenes	844
Western clawed frog	8364
Western clawed frogs	8364
Wheat	4565
Wheats	4565
White ear-tufted marmoset	9483
White ear-tufted marmosets	9483
White-tufted-ear marmoset	9483
White-tufted-ear marmosets	9483
Wild boar	9823
Wild boars	9823
Wild goat	9923
Wild goats	9923
Wild leek	138334
Wild leeks	138334
Wild sheep	9940
Wild sheeps	9940
Wild turmeric	136209
Wild turmerics	136209
Winter wren	36278
Winter wrens	36278
Wistar rats	10116
Withania somnifera	126910
Wolf's milk	3993
Wolf's milks	3993
Wolinella succinicigenes	844
Wolinella succinogenes	844
woman	9606
women	9606
Wren	36278
Wrens	36278
X. campestris	339
X. campestris var. aberrans	339
X. campestris var. armoraceae	339
X. laevis	8355
X. laevis tropicalis	8364
X. tropicalis	8364
X.campestris	339
X.campestris var. aberrans	339
X.campestris var. armoraceae	339
X.laevis	8355
X.laevis tropicalis	8364
X.tropicalis	8364
Xanthomonas campestris	339
Xanthomonas campestris var. aberrans	339
Xanthomonas campestris var. armoraceae	339
Xenopus laevis	8355
Xenopus laevis tropicalis	8364
Xenopus leavis	8355
Xenopus tropicalis	8364
Y. enterocolitica	630
Y. fever virus	11089
Y. fever virus YFV	11089
Y. pestis	632
Y. pseudotuberculosis	633
Y. pseudotuberculosis subsp. pestis	632
Y.enterocolitica	630
Y.fever virus	11089
Y.fever virus YFV	11089
Y.pestis	632
Y.pseudotuberculosis	633
Y.pseudotuberculosis subsp. pestis	632
Yampee	55581
Yampees	55581
Yampi	55581
Yampis	55581
Ye xia zhu	296035
Ye xia zhus	296035
Yeast	4932
Yeasts	4932
Yellow fever mosquito	7159
Yellow fever mosquitos	7159
Yellow fever virus	11089
Yellow fever virus YFV	11089
Yerba-mate	185542
Yerba-mates	185542
Yersinia enterocolitica	630
Yersinia pestis	632
Yersinia pseudotuberculosis	633
Yersinia pseudotuberculosis subsp. pestis	632
YFV	11089
Yu	37334
Yus	37334
Z. mauritiana	157914
Z. mays subsp. amylacea	381124
Z. mays subsp. ceratina	381124
Z. mays subsp. everta	381124
Z. mays subsp. indurata	381124
Z. mays subsp. mays	381124
Z. mays subsp. ramosa	381124
Z. mays subsp. sacharata	381124
Z. mays subsp. tunicata	381124
Z. ramosa	381124
Z.mauritiana	157914
Z.mays subsp. amylacea	381124
Z.mays subsp. ceratina	381124
Z.mays subsp. everta	381124
Z.mays subsp. indurata	381124
Z.mays subsp. mays	381124
Z.mays subsp. ramosa	381124
Z.mays subsp. sacharata	381124
Z.mays subsp. tunicata	381124
Z.ramosa	381124
Zea mays subsp. amylacea	381124
Zea mays subsp. ceratina	381124
Zea mays subsp. everta	381124
Zea mays subsp. indurata	381124
Zea mays subsp. mays	381124
Zea mays subsp. ramosa	381124
Zea mays subsp. ramosa Gernert	381124
Zea mays subsp. sacharata	381124
Zea mays subsp. tunicata	381124
Zea mays subsp. tunicata Sturtev.	381124
Zea ramosa	381124
Zebra danio	7955
Zebra danios	7955
Zebra fish	7955
Zebra fishs	7955
Zebrafish	7955
Zebrafishs	7955
Zitter rats	10116
Ziziphus mauritiana	157914
Ziziphus mauritiana Lam.	157914
Zizyphus mauritiana	157914
